repository_relative_path,onedrive_folder,size_bytes,sha256,upload_required,priority,public_release_note,upload_priority,priority_reason,onedrive_target_relative_path,source_exists,git_tracked,link_from_publication_page,required_before_submission
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/gmm_clusters_montage.png,04_processed_trajectories_and_features/,2707779,1f27f743b9057e84c034ea06077cd9ab76d526524ea834680f3fa9401c0d9ad0,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/gmm_clusters_montage.png,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/gmm_clusters_overlay.png,04_processed_trajectories_and_features/,2201362,1b7f043c2972f62ff3f17b1621a56a6200e6a02170bcd1befc68780cfd5a681c,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/gmm_clusters_overlay.png,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/hdbscan_clusters_montage.png,04_processed_trajectories_and_features/,2776731,a21daed23ef452715bc3f4e039527117d95522e9cb3b3eb2c6d3116bf31e980e,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/hdbscan_clusters_montage.png,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/hdbscan_clusters_overlay.png,04_processed_trajectories_and_features/,2188819,46bc4cd7c2a0cb209effcb0c0ecbc868d2dbd06377d7dd52cada9aa7e0c48d9a,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/hdbscan_clusters_overlay.png,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/kmeans_clusters_montage.png,04_processed_trajectories_and_features/,2666672,3cae9f3416241c777283acb0cb682660d8ce89418518089097f0f6d1a5ae2307,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/kmeans_clusters_montage.png,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/kmeans_clusters_overlay.png,04_processed_trajectories_and_features/,2202905,de598f73545f2da600803520a5f2460417b1e892f3657ce676dcd98abe5fb92a,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/kmeans_clusters_overlay.png,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/optics_clusters_montage.png,04_processed_trajectories_and_features/,2730373,4c67158493b7fceef8ca822b5d4c05b69bd34233dab2cd762d9f4697b7e5594e,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/optics_clusters_montage.png,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/optics_clusters_overlay.png,04_processed_trajectories_and_features/,2185951,3d882346dc2dfb8560bffbe9a3ac9485644e24392bedf6ab8775bd2a3f7d0fb7,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_direction/visualizations/optics_clusters_overlay.png,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_birch.parquet,04_processed_trajectories_and_features/,133966,95b00e6aea29e239a232e740ea1a9d6395626a08d0c1a0e3ffe59b65e49441e1,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_birch.parquet,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_dbscan.parquet,04_processed_trajectories_and_features/,129431,60824cfca7713a82e405af52d27292bfeafdb0168ff97c0985af44b66f10f9f5,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_dbscan.parquet,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_gmm.parquet,04_processed_trajectories_and_features/,133969,c4ac68e52aef3f827eca672279881120f2168374b605fa4f7ab0dd9e2943e861,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_gmm.parquet,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_hdbscan.parquet,04_processed_trajectories_and_features/,133971,461ec6bb2eac316d40f5e97e74f420f4b55344bd7eaf4193d80687d8ad2c3e72,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_hdbscan.parquet,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_kmeans.parquet,04_processed_trajectories_and_features/,133922,fa92904967e062ab4b3219dff6659c59cf39d3d45361121e90baf14462b14dbb,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_kmeans.parquet,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_optics.parquet,04_processed_trajectories_and_features/,133971,72fd38fdc6da61312e200ac74ec35eddfee53747d1293fcb9d665da71be91b85,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/labels_optics.parquet,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/methods_summary.csv,04_processed_trajectories_and_features/,1420,ba09f0eddb06de7fe85bb7c53cc4183358589f69bd68adff70f22df9bf42e38a,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/methods_summary.csv,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/methods_summary.partial.csv,04_processed_trajectories_and_features/,1420,ba09f0eddb06de7fe85bb7c53cc4183358589f69bd68adff70f22df9bf42e38a,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/methods_summary.partial.csv,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_birch.json,04_processed_trajectories_and_features/,481,f3789392cc3492f54c1597408840c3d1ab1ae421c2851327bae1241fcccaacc9,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_birch.json,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_dbscan.json,04_processed_trajectories_and_features/,462,3733787d806b991fd693e9ecb48225e853218df47131f9ad8e7742461bb07149,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_dbscan.json,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_gmm.json,04_processed_trajectories_and_features/,467,0fa3393cadf182b35b129799cdc8027afc2cc5bd427aec3b510614d7c1e0999e,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_gmm.json,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_hdbscan.json,04_processed_trajectories_and_features/,486,02b9d9f78e5fdcce2d8d1d0dd6e81473ceb1ea75d77b68536b00ad411457e9a2,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_hdbscan.json,true,false,false,true
data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_kmeans.json,04_processed_trajectories_and_features/,512,23b6ba7fb658159f5c4dd60a1698ef81c7610b9bf73d3d5f9c44c06fa80cf90f,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_eastgate/experiments/eastgate_expected13_iso_scaler/method_comparison_variant_plus_frame_span/stats_kmeans.json,true,false,false,true
